"","X500_10","X500_3","X505_10","X505_3","X509_10","X509_3","X510_10","X510_3","X515_10","X515_3","X517_10","X517_3","X518_10","X518_3","X519_10","X519_3","X521_10","X521_3","X522_10","X522_3","X524_10","X524_3","X528_10","X528_3","X532_10","X532_3","X534_10","X534_3","X535_10","X535_3","X536_10","X536_3","X538_10","X538_3","X541_10","X541_3","X542_10","X542_3","X547_10","X547_3","X548_10","X548_3","X549_10","X549_3","X553_10","X553_3","X555_10","X555_3","X562_10","X562_3","X564_10","X564_3","X568_10","X568_3","X571_10","X571_3","X572_10","X572_3","X573_10","X573_3","X577_10","X577_3","X578_10","X578_3","X579_10","X579_3","X580_10","X580_3","X584_10","X584_3","X590_10","X590_3","X592_10","X592_3"
"CAG-873_sp002490635",-1.90241510239247,0.884358794965438,0.499146394393316,-1.64974444114173,0.392538666287349,0.691310374059704,-0.945206555768999,-1.097674004308,0.370974567178346,-0.0671997170606886,-0.119331161619179,-0.715630707095341,0.226473384373461,-1.06288589138326,-1.7142481774126,-0.872364109747057,-1.11825985537487,-0.696423997914977,0.25172184623746,-0.0386425063668678,0.100466015718297,0.249543523859048,0.215502835161042,-0.166722933921056,-1.08277048485908,0.776621725250973,-0.792872375369782,0.0344987253600504,0.373984437676818,0.636600653462837,-0.233079836249528,0.373201305003517,-0.898270774180627,-0.149419954389586,-0.333324713975735,-1.52598925713187,-0.605224667407844,0.00928079408312676,0.675373772118938,0.224305455309894,0.53090039727252,-0.205105176349459,1.30595753002066,0.674334345701084,1.06045679659461,0.473058624221188,-0.448223752181427,0.626838912584553,-1.11814284574525,-0.214166926034048,0.6416183577601,-0.584505079954036,-0.0579056666289564,0.322806822466259,-0.611693439244206,-0.46167723146945,0.149949727211936,-0.459803661740407,-0.637294706809858,-0.367323938248946,0.685170624035734,-2.70274905112706,-1.14593390265323,-1.33470930878156,-1.54817566431712,-0.889600385299957,-0.730538610144741,-0.177985954322807,0.292031459007235,-0.0974952510702476,-0.0624710782947613,-1.0266148608873,-2.00893929167075,-2.54168644224519
"CAG-873_sp009775265",0.920138915132732,3.98597139948867,3.00846126362069,0.953263233577642,2.55589287331647,2.60241261104268,2.2248016041959,2.26516673972696,2.66515878343508,2.98636558031625,2.02822685073607,1.84292644834785,2.39220924583958,1.22159096118826,0.864083630773543,1.70868983830648,1.28890129085499,1.5584538948934,2.71039302545543,2.70532222353481,2.65217688319407,1.7335088327177,2.76866898227488,2.07848778741266,1.95658281084239,3.63109135699993,1.65724739572603,2.17308849456504,2.90495053411879,3.80643053253454,1.88457134042198,3.08237491879378,1.64381855542261,2.87142790481288,1.78903228165702,0.670419509815295,1.75303918922541,2.30292417329295,2.18575661117575,2.21111141301546,2.6387087512831,2.03117270966613,3.73959165943447,3.99906382643135,3.37466316235741,2.77775894228112,1.57382845889876,3.26257949658229,1.27781995434106,2.08426890889717,2.84829365247951,1.69588503067576,2.78421546238221,2.3969445575632,1.69464508763904,1.67049469831881,3.01692809034806,1.81005330545483,2.00087527859794,1.752419736792,2.91860879878347,-0.374737935103532,2.20646230844433,0.375996845787569,1.20786374325528,1.40472389100667,1.87722459067557,2.53382918961392,2.92603901318583,1.97343964790231,2.5466518076849,0.90893203962329,1.43553984794561,0.195801863094518
"CAG-873_sp011959565",1.90200228255758,4.68485149984654,4.10880808965283,1.45925951352844,2.71468129979237,3.57070741139268,2.63365029560966,2.87443239625079,3.27897711172989,2.97375714367772,3.9590258935332,2.54167852571958,3.59979061038614,1.47002897085949,1.81521906509877,2.64502213585464,2.29994386249386,2.52196439414412,4.18115475098012,3.64251687283691,3.41881013785468,4.28591290012167,3.51930499100295,3.43590516023934,2.22795142640181,4.30604682457079,1.42787829910323,3.68767263176745,3.64584803186191,4.03734426993944,3.36490390237837,4.09130528955286,2.10454528831538,3.47586026466948,3.18695211481661,1.69156948469799,2.75267126498946,3.99528285006139,2.87845769053609,3.8052008737221,3.5508983702976,3.36064050541924,4.72035380005758,3.86901425398684,4.53574327437502,2.5510778136125,2.63464522314204,3.18391141342026,2.33499364702163,3.18094274669578,3.60276141725694,2.78731633826283,3.4411794442951,3.78925670342786,3.02249801224505,3.12255206156729,3.83629584328683,3.22997078829313,3.04756384033679,2.84131630540573,3.76806503473302,0.246940376706698,3.28267034335674,3.07717339068495,2.12466603233537,3.58404951554613,2.7348283262274,3.83122301536768,3.93638472516677,4.07354244758079,3.36489101699751,1.2747473661549,2.16660958096763,0.331677554042447
"CAG-95_sp000403495",0.505021377682723,0.297751167826133,0.496966411169218,0.551100591565945,-0.186823494313133,0.352220023730826,0.593090016139778,1.31711390505017,0.184887385442192,0.982785595172503,0.946499870668356,0.173942155239926,2.25953600148909,0.307910186315251,1.09524031305393,-0.0305256103859826,1.23812598242995,0.114929354416557,0.877915357965151,0.277984071477537,-0.314972148369547,0.00587744088143793,1.83426660050673,1.29922931297002,1.6217219490034,-0.355649666734898,2.57867643961547,0.308917191530972,0.519544635169359,-0.533609164025648,0.842278184684275,0.117062849319083,1.06473824054991,0.75573895571114,1.32084355538288,1.16255548053507,0.111193619831823,0.283050490327328,1.30488311428425,1.55021492825032,0.338707914751577,0.536129493637738,1.90736277183284,0.363981340267427,1.16969751274806,0.455049759152828,1.56946514776627,1.18240741221882,1.71876847490943,0.238781063639616,0.45388242804065,0.127720472864612,0.244826655466555,0.29097101745309,1.01307273048866,0.88302753853344,1.60661835726549,1.9845840830617,0.669064143811724,1.63660832262358,2.1565639512846,1.23239170063714,-0.0487383756682949,1.22605821256026,2.09580891980825,1.55785983823587,0.378891927042233,0.0120216682142562,-0.352260360783777,-0.228001136229675,0.0883933479262264,0.159485829587402,1.16972412165221,0.0660907246700511
"CAJFPI01_sp022801715",-0.729374965665388,-0.900373096559145,-0.397623501689765,-0.60626914997264,-0.739161632778318,-2.48436095355425,-1.548255627121,-2.51934304603352,-0.721446469293539,-2.36136752320231,-1.34615088122511,-2.6437946015676,-0.10223987477082,-1.27235989675457,-1.88709662188145,-2.94964827968273,-1.99332914411185,-2.45026747410472,-2.61444690773758,-2.04247731098325,-0.866924708909002,-1.80936832569484,-0.0432041329268475,-1.9160324640236,-0.855410750120166,-2.80122738962828,-1.77738615306773,-2.96072192654122,-0.971879133909665,-1.76332625356346,-1.33122514246166,-1.11806317705832,-0.706315230560183,-0.968528751353654,-2.09427232688045,-2.70955503607286,-0.255266202380044,-1.37140765904727,-0.632051361906854,-1.08231951412249,-0.472789767578213,-0.261024660638579,-0.80946229315486,-2.18232408709033,-1.01284213220322,-0.972497630819566,-0.573988522982418,-1.96538976127238,-0.379720614940064,-1.69415618560734,-0.607727665717352,-1.57559068275756,0.0580733247568883,-0.760354902977184,-1.12280695979885,-0.578680886106332,-0.259999840683705,-0.408546301318303,-0.358486654433717,-0.177633779730899,-2.5770550631669,-2.33580479300022,-2.3306727408537,-2.37402993063373,-0.66374238978157,-2.69401485076631,-1.09809610234296,-2.73504410547286,-0.542286460203476,-2.52259029920081,-0.012647477177115,-1.77515038263403,-0.000474595836713831,-1.87470286173059
"CAJTFG01_sp910575705",0.0811255043492451,0.0647547869614105,-1.06007811882395,-1.08706839474119,-1.22106021914761,-0.705428417325459,-0.259223736136745,-0.680930078293363,-0.637442877837904,-0.41817133339076,-0.761113789064007,-0.450478305295,-1.02653048101329,-1.71508810484235,-0.921240682873973,-1.46692995848,-0.753970282393531,-0.917606362104129,-1.22689581720616,-0.874310340078095,-0.675980754101573,-0.737483861011336,-0.478453794128672,-0.458728406695728,-1.25157781043605,0.00119728912856587,-1.22124808810034,-0.766208909403812,-0.700713709444274,1.25912999781153,-0.940590191026535,0.464199260854432,-0.926133586765777,-1.06282933323252,0.132701263900554,1.48143086757754,-0.906412014927032,-0.729473115199914,-0.52122396074963,-0.20774728860089,-0.75586222945415,-0.622491492127347,0.176796594338258,-0.399555405293508,-1.04418986764862,-0.158819740866397,-0.7837988876922,-0.70474549244209,-1.45034420966383,-0.129726211569116,-0.494138006088074,-0.92592859410774,-0.439060835443488,0.900757386542185,-1.42712779637823,-1.96690584141841,-1.39949694599932,-1.37751864162644,-2.14814287965648,-1.71119365550777,-0.952951179594843,-0.550016914684342,-0.785800855593818,0.0928014670138797,-1.18533125556303,0.0972354748410087,-0.719197216062145,-0.0185924783930282,-0.677212197351166,-0.0195323750180521,-0.95958040331322,-0.256653529194951,-2.05935031809537,-0.431342960858432
"COE1_sp",1.34000177002203,0.917749802914877,0.749522602154586,1.50335549062721,1.70129942684137,1.21977059398897,0.951489120583586,1.46429714158692,0.489024786964965,0.97702120829822,1.19219126930981,4.49884078377351,1.27844164426821,1.2878502158306,2.07068028019246,1.74689218749743,1.55052246034171,2.43790887952231,1.10109821734554,1.67783096018573,0.843305530641185,0.400587274071917,1.0518630050428,1.08557604214272,0.93882363636882,0.693110843744789,1.74485167421484,1.53705691223136,0.697378532764516,0.89790936179509,1.51572921486624,0.97693244723739,1.13816158613106,1.45369662866043,0.733603583624131,1.64071084149112,1.08889825269016,0.498262383014252,0.791575382934424,0.673415828615017,0.329395117681976,0.98547591763521,1.17585923844587,0.68700081237259,0.325303115604127,0.637276625265944,0.4740288592445,0.624209001868449,1.73377233494374,1.37467468310707,0.629481698515042,0.775771560795812,0.96974483901206,4.17238600694183,1.06473176321901,1.02043364394892,1.18616473924221,1.19852962027962,1.39094937600342,1.1704568531634,2.12728683002911,1.71040380069904,2.06631628017721,0.741704436930959,0.897436341652318,0.809232111351426,1.11626136221942,2.19457819697094,0.656830276093974,1.4807969287249,1.20355503533222,1.13844299191158,1.17881887487709,1.23794848223179
"COE1_sp000403215",-2.49011528841453,-3.14828903881597,-2.64797900286129,-2.71935679682219,1.01329726747102,1.6027381854044,1.48498786785262,3.60327982927516,-2.89129239920524,-3.01644386042378,-1.51168645477723,-2.79473988933451,-2.50497383516937,-2.58899084288626,-1.95827488246381,-2.56256134344566,1.77089569330437,-2.55641816177597,-2.04105419630394,-2.71870786988024,-2.78949369327036,-2.35870993957193,-2.8395600812629,-2.72039524364397,-2.76721585505371,-3.46657900944413,-2.7194128906838,-2.78940434588953,-2.64037410572067,-2.91209247077281,-2.23138333645387,-2.43579459359438,-2.44829807244996,-2.33383787331909,-2.41046711152704,-2.06159958001553,-2.96583452390837,-2.94032972557099,-2.27239714193756,-1.89583318216386,-2.84770986116195,-2.46226922126964,-3.32664182003413,-2.36150453755578,-3.0206969148236,-2.7225899864768,-2.5715627180781,-2.3440928261288,-2.21037046342196,-2.39942222629332,-3.03873233509145,-2.60098852879034,1.05032245677883,-2.4832435284301,-2.39641986787236,-2.01321190897843,-2.2006994910345,-2.20675474788494,2.43293444249636,-2.03221623722354,-3.53794365036396,-1.98188851313664,-3.03603448604995,-3.07392862823072,-2.45450006352569,-2.57988676764666,2.19118077271695,-1.50071798786364,-2.47931205139102,-1.46648025910711,2.86988540176426,4.24568891841273,-2.05865315245062,4.1193327199906
"COE1_sp003513705",1.25828055319552,0.834805050365834,0.815154113643002,1.23149686336743,2.1387565384773,0.910404641616761,1.05841357504764,1.45430957170172,0.498866830372316,0.913078022954348,1.17643116469003,5.31641858504058,1.74884826544798,1.60196372360868,1.41286044672573,2.1833300131962,1.01430242410268,3.19078807341125,0.838466838905767,2.18929094630832,0.890776545366016,0.348362571237699,0.911537688572869,1.20839369228111,0.585815103504828,0.868728405110941,2.11681251805659,1.65022330565604,0.789927903427152,0.992654437829252,1.35092220332801,1.12080992090922,1.4773304164717,1.45740940689349,1.15527703057559,1.96332829376005,1.62210556701334,0.88489965244761,0.816163624812067,1.16501660243219,0.56853880965703,1.3559097809069,1.73653335342432,0.66519229515451,0.543653877488257,0.634111495159692,0.522779838696799,0.79677858382926,1.55457562654325,1.83950938402752,0.630071121225289,0.973214342830083,1.07418717284954,5.03898326413974,0.683178073666655,1.04871088772316,0.845614743066466,1.16436169216621,0.666310736187567,1.04770644428094,3.01249475934067,2.12190997879652,2.97506049947756,1.00549119982693,0.738188635595463,1.05041474983168,0.71253220201662,2.98980107866766,0.749891640210816,2.16410972755246,0.732276238992915,1.45378933536808,0.790176267909452,1.50142147246862
"COE1_sp910585765",3.13521127036334,1.4571482138628,3.63178827133789,1.70219155406947,1.72756061251058,0.430489648900563,2.51107277073227,2.06678987757029,1.0257391001061,1.77845931616476,2.71310420622479,1.03195361466,3.5530264817213,1.38082991162703,1.59682114377754,1.17251117503594,2.36544128194301,2.13616991328812,3.13495783904459,1.69010772010552,3.51242412128939,3.29372275729018,2.96888007470788,1.00678042356896,2.84681165035467,0.188324092957949,0.583374670267641,1.85390197798652,3.25950006055257,3.06733701773775,3.08878198577044,3.5992340791787,3.57884034731116,3.00078875703845,3.6784931123733,1.74517891970682,2.94603212401988,1.72756147603758,1.83251868059272,1.0132150410935,3.18828708424889,1.38711507190301,1.87359057556681,0.0194095091330819,1.28619361090854,-0.964116575618748,3.13228634991031,0.757923355833762,3.7831608037446,1.13795845708544,1.10217557442769,0.657596069360141,3.91178511098845,2.07947139323473,1.80059345652294,3.08125050329366,3.1462293502138,3.64859337436675,2.49115120416543,2.43832639835025,0.812331755764646,1.7123000422928,1.82708558883662,1.62170885463817,1.66254098384562,1.60712762451224,3.0701821891409,4.04850314430372,2.79872499264324,4.1030014590154,2.28833306690729,2.54866838897867,3.15331564628413,2.81295744962614
"Caccovicinus_sp910575565",2.51351719201825,2.21065078925674,2.13281913750345,2.15978711381147,1.84540141358433,2.51119105914646,2.37363382588485,2.47660619354782,1.40657126788009,1.16718116220924,1.58194241788285,1.88373116593876,2.22367255401298,2.02316024552665,1.96703503917015,1.93119081828033,2.28777214698743,2.002810852321,1.81003233970481,2.60091958376098,1.10508562395779,1.78054407514059,1.81154590887169,1.89063357205443,2.23073222829958,1.80817241769153,2.58664266279277,1.67676058579555,1.56411522685175,1.28921663451766,2.63653040548751,1.52117227691524,1.78096802972265,1.85265698182431,1.40950515829322,2.96342120772368,1.74986423923815,1.81310344374865,1.69794318799122,2.00942174664688,1.57996864835406,3.02720806140396,1.64893603246013,1.70957632125088,1.3511997085577,2.58073043989705,1.50570389100348,2.26514564244644,2.20479310888348,2.32500963618958,1.62211719656642,2.0575334283287,1.63051470000735,1.67978799087974,2.33630881905381,1.94614767326869,1.61004076599602,2.23512880207164,1.90008219871864,2.14189489396276,1.61973111856645,2.17992903294392,1.82451928582545,2.93389855728769,2.40210262788642,1.76954597701266,1.58949394334353,1.55530978742514,1.23626128752947,1.16358770541912,1.63540665994972,2.12726386729151,1.78832311683739,2.2664319650067
"Choladocola_sp",2.45861884884455,2.43736921761775,1.82272334367696,2.58359605262809,2.17406294309671,2.76460261532986,2.68118964399305,2.77256514017765,1.94367811999341,2.07465794944444,2.60936941882571,2.91882454883224,2.21004212669558,2.8481359181474,2.7054734088017,2.45112983529134,2.5338362239604,2.45310597667114,2.25886667567492,2.05486422192146,1.95114295646592,2.78646174911383,1.75452934966329,2.34717269436084,2.22327612281216,2.30673525387027,2.70387495794936,2.36723635134013,1.49307898899867,2.66927824837239,2.50289205297228,2.91235249532363,2.16931661846795,3.00267693050271,1.68311538032582,4.36267863879358,1.88507503849161,2.42085422061995,2.21730941754823,2.56977215273955,1.4741242873651,2.02364143430812,2.27123531903735,2.21350265240775,1.60145267054803,2.18130114978734,1.566257836489,2.45846975701784,2.21761568549539,2.74959362743338,1.61128017751918,2.69335004711573,1.8350656365036,2.56245300052178,2.69996625157864,2.90517649289951,2.24547930330743,2.39009816996435,2.44046281227893,2.59734323847436,1.76185654840519,2.85932282091303,1.88454312192139,2.63625060443481,2.39225419455818,2.05224003809917,2.17854477449709,3.01423093825674,2.01687071393184,2.64889119470279,2.00650575022886,2.92003771515469,1.91728289172934,2.85434554500759
"Choladocola_sp009774145",-0.748774407583278,-1.50738845634859,-0.413855172911626,1.6464047368747,-0.810648824221254,-1.57897965625709,0.682055044853366,-1.64056357692231,0.839518204541045,-1.72769607607302,-0.285810589874137,1.68502515687494,1.40678545487603,1.93206985190186,-1.30012498010987,-1.03456317531372,1.29294514827747,1.00545887376139,-0.0581610678621391,1.18128038292049,0.354312110678082,-1.77080551730486,0.616954437771206,1.01848138455027,2.03792203765717,1.64639511523409,0.850212822645835,0.007997729976708,-2.19549357395943,-2.22047899471512,0.926335203438407,-2.04451071714677,-1.88295023317312,-1.74355739166153,1.94930764298384,-0.785718267540487,1.11257048135372,2.44748745352027,0.138494617244012,-0.426547664484984,0.771488040142749,0.785205084604607,1.78765743501324,-1.50342273759094,-2.60265362009351,-1.39109617793357,-0.412777179955841,-0.532187570375623,0.385309862130962,1.13423629621566,0.18757096744493,1.00867383935248,-1.9675260829558,-2.07608995456346,1.07851796481114,0.618271455064944,0.126744687885061,1.30041363084518,0.399298224258006,1.7507231020271,0.260916250396724,0.0392700128268295,-1.9987513092386,-0.660381509567062,0.0788803655824779,1.57328951860997,-2.35331548181461,-2.1907090158938,-2.55740794194743,-2.21230204895443,-0.840819885768029,1.71033982369314,-0.178518602346951,1.4078715841588
"Clostridium_Q_sp",1.37667024177135,1.04314376158242,0.98025033675377,1.72097819469243,0.686066436120457,1.17418802478457,1.38817931572635,1.60616832505965,0.701116929074999,1.45353032242835,0.928111478451665,1.68128054907678,1.22303467458402,2.22318989860162,1.59123405976374,1.91733553822341,1.69096943951814,2.00950629027636,1.11867255140066,1.42007467858877,0.888232676473011,1.76084544879415,1.17206962114779,1.83009907718876,1.3121263897667,1.26943990557311,1.67856022607315,1.60456087928862,1.01925050606649,1.16454651893333,1.45505164263665,0.962140897804295,1.41878277772902,1.22688488316888,1.32137694234092,2.36711135703629,0.888462066187156,1.24504346417624,0.783448705051212,1.05963134927866,1.17551593929297,1.37800211348511,0.997149806472265,1.20880672077797,0.816546950327449,1.48181988328122,1.10706510596056,1.46672048682004,1.22072512728714,1.67577660450584,0.920868970776176,1.48458714924223,1.34284112594659,1.03833936838545,1.42841398943833,1.39750325997424,1.26291741904473,1.45065871309523,1.11655361060693,1.35600450165066,0.733297730372778,1.64496206736233,0.985686442519542,2.83712856321983,1.35847632335805,1.04997863073375,1.47147920943112,1.30550929693546,1.01459475386154,1.72770432361449,1.03358443225887,1.26699137851035,1.04831870138227,1.66540774522878
"Coprobacter_secundus",0.0650042394106798,-0.242752119450387,-0.487636045505049,0.163891428829375,-0.364557756674579,-0.52045931795665,0.240609181235543,-0.00384794267808886,-1.06738450871724,-0.677082080790981,-0.511541018760312,-0.427681254899138,-0.585741203678131,-0.293347936425301,-0.312446765557118,-0.662325636390033,-0.540605212495633,-0.429888308023674,-0.688401276623216,-0.0978642621009325,-0.74323651927144,0.472883514946663,-0.310834270033215,0.150858702303742,-0.457610959860794,-0.648799655531633,0.0150183385387113,-0.0469459201013027,-0.388779493632752,0.159979542872021,0.457603763355822,0.10885924841407,-0.0252602409264373,0.431087207472647,-0.0291761366686387,0.660890817600526,-0.409557965468881,-0.255001411747596,-0.545680455931391,-0.593591388567896,-0.749769538927639,-0.326608820332469,-0.867179548721163,-0.380312006750776,-1.07244011193083,-0.695553156706168,-0.861392501661161,-0.460065389396338,0.0184216545596918,0.171615557765984,-0.535013199122282,0.251730942722702,-0.143187891192492,-0.434465943036626,-0.158868710880141,-0.00211278551148197,-0.470962425562114,0.426894925094881,-0.463926542109675,0.0521404765499938,-1.10772290439675,-0.358128553490932,-0.467276842546966,-0.042084420863036,-0.588969758673583,-0.718876427833584,-0.72140222183871,-0.0606867398017155,-0.73857059369325,-0.396785720296482,0.815528673843559,1.87136299564322,-0.730517738464103,1.82162377347157
"Coproplasma_sp",0.759362865738863,1.80304697071193,2.22825475338035,0.757806553244118,1.49514317839,-0.0792948962845355,1.3087702713572,1.67630131199904,1.12354433174403,-0.760954290789959,0.0122428796167497,-1.03784546014246,0.822077791702601,0.521552028245278,1.0506393750149,0.462070068677583,0.796756675564563,-1.20037649280762,1.43930337759492,1.50119440756854,1.46908655730063,1.68444729904471,0.967163217225362,-1.10153499816374,1.01856859142987,-0.291805065961645,1.26014278315383,1.12654923973886,1.6303800243368,1.43934440036981,-0.356858702540709,1.69284276373259,0.670505210499911,0.821344773332637,1.27892310207862,-4.30950567511935,0.594386330154446,-0.299212135978269,0.817942482661952,0.587741882093033,1.41080126331376,0.324711498734692,0.520852163262891,1.68024750652222,0.605309919384569,0.234525644838703,0.303338876260268,0.0492410508598464,1.04870528696213,-0.747897844190058,1.72704879718881,0.310660680460465,-0.280351557078472,-0.656053900033147,0.161861558437888,-0.392255796314448,1.5030779375311,0.654790820032927,1.74527131322388,-0.505916425528307,1.41058890854248,0.380964909244106,0.807785439721078,-0.545731551579715,0.770592328146501,0.022882872483807,1.52366312816406,-1.18763595919727,0.95840347943008,0.683303792787045,-0.791235991632744,-3.35055260764759,1.64173347939114,-0.249567393833591
"Coproplasma_sp013316055",-3.64937782677803,-4.44830873297388,-2.93408915681096,-4.42675092323344,-2.33556431792896,-6.12429419563159,-2.75785924596403,-3.44446557402821,-2.84055273891239,-4.07286196567576,-1.40306363692415,-5.2019206048727,-0.0183864410254895,-5.18216383031966,-3.57560643041942,-6.96043748486318,-1.15886975094955,-5.90834264779699,-1.15066966239324,-5.64955273195611,-3.33384118456095,-2.94901780927353,-2.15519068657275,-5.31514020311353,1.57392896573011,-3.91476544815912,-0.551012273362252,-1.42150192751642,-3.09335938914704,-2.922424949524,-3.30971478315775,-1.51250548924787,-3.45714510634855,-2.84846523444621,-3.83040530094144,-4.61808634659204,-4.42795762364788,-3.98068454471739,-3.44410609264601,-6.07279603959102,-1.64349488790308,-3.73003225186698,-4.04306775382731,-3.68110727215949,-1.64256039999304,-2.18839696952631,-0.0227433922371603,-2.57606823762853,-4.48974615427152,-4.90446526344721,-2.5691578255602,-2.23789146785471,-2.58338020657452,1.20027871589057,-1.20237212777282,-5.15489805053536,-2.5744000533321,-1.61595853744007,-0.766416524598604,-1.16605158642309,-1.79436074485185,-3.28885912049921,-4.74119600492168,-5.19819903966708,-2.66236081606016,-6.44100980613669,-3.04663298132173,-3.68332000466098,-0.777129991114508,-1.47542300356423,-2.26304382542788,-5.01429840084849,-2.22878813557341,-5.88692397256875
"Coproplasma_sp910577555",0.906365143450794,2.03205400752629,1.91055332493069,1.22451424465289,1.40511910393733,0.29185432216315,0.921495223373341,2.08649107775445,0.448643458105211,-0.242581786192046,0.38029966769763,-0.485972242111766,1.3515792987149,1.02116432309432,1.53067850123574,0.96884167353997,1.08236120842256,-0.664478637640487,1.84881908725708,1.99883125742485,1.69654966471549,2.15757940422558,-0.421629389806295,-2.47328511685147,1.04892543597942,-1.09470841136197,1.00113004709269,1.5583726691984,1.22311994517438,1.1437209034037,-0.543564455506127,1.81042326949373,0.692969413615989,0.824691063563668,-0.11563818634454,-3.43426570451184,1.09533346413509,0.179933388740693,0.698475577466644,1.03332878463349,1.32158385459536,-0.126526471341796,-0.889855834773757,2.07088468059736,1.11760405753052,0.361210429230784,0.37381292734017,-0.214143949996716,1.03753758659685,-0.685030174685117,1.72582179070444,0.528460580655167,-0.203117497280475,-0.0210541785612026,0.663184289822496,-0.533242787546344,1.14013052955765,1.12557420924752,1.49690303721625,-0.366613601690753,0.51556809508743,0.866982947932575,0.892524411982171,-0.0530775935733647,0.577947810521547,0.545121526749682,1.55912635429496,-1.8665822650478,1.2791589986679,1.14798207389475,-0.289494658860068,-2.63272983525006,1.38498070188203,0.271576384517298
"Coproplasma_sp910578145",-4.75667841275497,-3.91720087107245,-3.48895456337066,-4.68767298348123,-3.17814605123231,-5.14997344124364,-3.93312131271054,-3.65689128658937,-1.26070188118441,0.307502547569506,-4.35885175059809,-5.62788791774194,-3.18134165365213,-4.82919163845729,-4.34703238457426,-5.13783759717666,-3.98397326288254,-5.88292070255446,-3.68144104944738,-3.9357335174443,-4.19196855343755,-3.88058979325182,-4.40138902552614,-6.32554229181511,-0.742086216849389,-5.52364812694297,-3.46645668658927,-4.30812803835331,-3.95104406275256,-4.12994973403753,-5.6975778838012,-3.60072708861831,-4.85633233977934,-4.63504776884465,-4.51753199157314,-6.0831101726838,-4.91880667814785,-5.33693157519886,-4.06520949375176,-4.85832463010128,-3.56073245380019,-4.8161037334559,-5.13756720382846,-3.89374592352893,-4.11145714511673,-4.91642014594843,-3.24815328599049,-5.45383212189226,-4.67938928689381,-6.30305654335799,-3.43097961560529,-4.94393603413944,-5.1049722457237,-2.15672995977726,-2.39287601025366,-5.77058474760588,-0.277384139767863,-2.80691884197254,0.177930318324812,-2.44555591346855,-3.5760801125468,-4.98335741025367,-4.88440937397323,-5.73440465467886,-0.94225595894574,-5.5792070376634,-3.26729581891124,-6.07031342992724,-3.46117025001204,-4.19590365077535,-4.85504207659639,-4.47098736452465,0.44777842115418,-4.34615347392132
"Coproplasma_sp910586065",1.07567328405132,1.64790143690054,3.14854350943944,-1.38256457101333,2.20232189013885,-0.986482997821879,2.30007289817114,0.960052123206671,2.30927164689136,-1.82512035340921,-0.329572831576986,-6.89220934165912,-4.43665331343302,-2.86837698001733,-5.19360586970342,-5.98894359655556,0.587771829784803,-5.28579924926655,0.676828086775393,-5.38442431311419,1.44806673763383,-0.64209945986789,2.32398530534673,0.230432657286913,1.62121627130805,0.867081343675141,2.13168280334441,-4.90440292120206,2.63639128229012,2.33609058801944,0.554141006367258,2.03118889677304,1.20075413491334,1.32766628113711,2.58518043492567,-7.74241703227103,-5.46511077170983,-2.44198541552308,1.54105041750855,-1.92209655761992,2.11748568741116,1.34160655619909,1.85924475824748,0.930377011819347,-5.39399467681066,0.531552494226888,0.870265384083448,0.930254738182915,1.62947666864205,-0.295698233165865,2.2822840416727,0.344191619365265,0.289684739002828,-3.32681409001652,-5.11727987264665,0.357392468762749,2.48004234707784,-1.45896117134539,2.62551869344908,-0.15308866814369,2.64305959712108,-3.45985197285365,1.20039012706081,-6.87773458269687,1.63094474828077,-4.62017926712824,2.11276637253293,-0.0610957147841695,0.651366149351739,-2.48226402667437,-7.06702090585038,-8.48522393916475,2.51292974035212,-7.25381706402216
"D16-34_sp910575165",-1.06519056735621,-1.34264596514643,-1.15955550406381,-1.12468213151513,-2.00730899521127,-1.59136165532519,-1.52444038859145,-0.294320938782031,-2.03681143058077,-2.03523802551591,-2.24850773587776,-0.923521555836066,-1.16143598528233,-1.00729636785629,-3.33870482496084,-1.03995736516429,-3.00470113006681,-1.54877756986738,-0.994475148525986,-0.566765966316114,-1.17786178635084,-2.81110165499812,-2.16870795087463,-1.16351856018308,-3.08656830268752,-0.712403126012278,-2.37209386622266,-1.10770819240745,-2.21789301742243,-1.22780001866795,-2.7695609478796,-0.908119088735399,-2.83467536127228,-1.90854500802463,-1.75004975174896,-0.427337707410022,-2.5588377702818,-1.82401447993003,-2.15519531600573,-1.52194326655216,-2.15457942799227,-1.26432155531356,-1.50835324526602,-1.78693235400369,-1.62681069654768,-1.68179282606221,-2.61588752384947,-1.62917072894136,-3.34356481525833,-1.38151916246989,-2.25885071113739,-1.49993464755264,-2.8039113536451,-1.52237897559193,-1.72418842287881,-1.89928869202343,-2.40274544900205,-2.27472277338975,-1.71120470532237,-2.22338555809165,-2.36053065770297,-1.9826908925707,-2.4962864027383,-0.694278312365851,-2.59312775914188,-1.68660880280245,-2.06851873313147,-0.990609105076951,-2.41516503018714,-0.946348823892391,-1.31046575184019,-1.26989609664772,-3.65395794884601,-1.91522652749806
